Sentence,Tagged_Sentence
the product is in good condition,_
Cantikkk menarik,_
warna merah yang sangat cantik,_
"Happy me, thanks seller",_
Warna pun nasib pilih yang ni,_
Police have reminded the public not to let their guard down against Covid-19,_
cik,_
"Semua ok, delivery pantas, kualiti ok, packaging pun nice, bau wangi giler, harap tahan lama laa, ni repeat kali ke2 ni, hehe, tq seller, keep it up!",_
Bungkusan pon kemas elok,_
"KUALA LUMPUR: Pemilik pasukan Kelantan FC, Norizam Tukiman mendakwa sistem penswastaan bola sepak di Malaysia berpotensi gagal",_
Google declined to comment on the EU rules,_
elok jeeee walaupun harga murah,_
lagi 2 ada plastik,_
The product is good and functioning well,_
Cari kat mr,_
Besarnya hahaha,_
Bauu besttt will repeat againn!,_
ada ruang lagi tp ok la selesa,_
"Such a waste of time, data and energy",_
/shaker,_
Hoping you'll respond to my query on chat,_
Expiry date on July 2022,_
Delivery lajuuu and packaging secure,_
"1 million, missing expectations of $818",_
"X keras, x lembut",_
"Good value of money, good quality and good services",_
"The money, managed by the RT, was used to buy soil, seedlings, plants, frames for cultivation beds and a garden shed, she added",_
Cantik sangat Mantap kainnya ndak panas thank you sellers thank you shopee,_
Kasut cantik sangatt saiz pon sesuai ngam!,_
gune plak shopee express lagi la lambat smpai,_
Lezatnya,_
Tp dia punya nipis aduiii,_
received my items in good condition!,_
selalu beli kat 7e,_
xlonggar sgt xketat,_
harap² pekat,_
Even dari china tapi cepat sampai,_
harap2 menjadi la nge kulit saya,_
but u can try n error tho,_
Functionality:ok2 je utk ltk ikan,_
sangan membatu,_
"However, upon arrival, one of the bottle cap/ cover still broken",_
Received items is good condition and good packaging,_
nak order lagi d3ngn seller ni,_
Good product and good services,_
Nyc apk,_
Untuk mudahkn kerja boleh lah,_
167/48 fit my size well!,_
Received: 15/6/22,_
Parcel helok je sampai walaupon shopee express peram sampai 10hari,_
Cuma agak licin sikit walaupun cotton Tetap selesa dipakai untuk kepala kecik,_
warna cantik jgk orange & light blue ni,_
minum la jugak wlaupun skit2 semata nk tgk air tu naikk,_
Checked and charged,_
Happy with the price by the shop & Shopee,_
Oder 25hb pos out 27hb sampai 30hb,_
Colour dia love terokk ni lah first bag yang warna purple,_
"barang selamat sampai, tiada kerosakan, pembungkusan yg kemas",_
"The plant, a joint venture with China's Anhui Jianghuai Automobile Co or JAC first announced in 2019, is set to produce 300,000 electric cars a year, with production starting in 2023",_
Medvedev hung tough towards end of the third set as Auger-Aliassime sensed victory but he managed to force a tiebreak and closed it out after a shower caused the roof to be closed,_
