Sentence,Tagged_Sentence
Fast shipped and delivery,_
Thnakyou,_
"even tho the shade doesn't really match my skin, but overall satisfied with the purchase",_
Yaneki Yan,_
65 at 11,_
"has not had any meaningful launches in a while, so it is good that they now have something to sell",_
nrecommemded seller,_
Received wit gud condition,_
ok lah cover wajah keseluruhan,_
"This is 2nd time bought take 12days received, 1st time buy super fast delivery",_
I wish I could use it as the first foldable smartphone I ever had,_
Twitter :whydopeople One plus made a new flagship Will be,_
"Kain yg sgt best,lembut dan berkualiti",_
"Fast delivery, good product, 5 star rating",_
Effectiveness:bagus neelofa pun pakai,_
Tq bosku barang sampai pada masa Dan saatnya,_
smua brg sampai dlm keadaan elok,_
1pcs pun boleh jual +cas pos,_
many corner got dented and defected,_
ramah dan laju ship out,_
Alhamdulilah penghantaran cepat dan pantas,_
adik sya sukaa sngt sngtt,_
pengjantaran laju giler,_
Berapa kali repeat pun tak tau dah nie,_
Face mask selamat mendarat,_
Hrga berpatutan dgn hrga terima kasih 🥰,_
biarlah aku nak beli apa pon,_
Baeus,_
beli shopee dpt coin ok lah,_
Took a little longer maybe due to unforseen circumstances,_
Thnks puas hati sgt harga pon berpatutan,_
Insya-Allah lain kali mesti beli lagi,_
December data suggested that output rose for the third month running,_
beg baru sampai,_
"In sya Allah, nnt boleh repeat order lg",_
Cepat sampai (around 1 weeks) berbaloi,_
nak guna untuk party anniversary!,_
forth briskly from the cup and back to the pot three times,_
"fast delivery , tiga hari je dah sampai",_
Yg best dapat tukar² tali,_
Sampai ii je terus tkleh cas,_
Packaging nicecomment,_
Walaupun PROP tapi nampak real,_
Kemana pergi garisan pelangi,_
Anyway the item received undamaged and works well,_
Fast Delivery within 4 days,_
Tkde patah or apa,_
air batu,_
Tunggu berbuka baru rasa eh,_
5 bintang sebab,_
"cantik gilaa do hoodie,dhla murah,cpt plk tu perhantaran dia",_
Dh chat seller bgtaw boleh jugak pakai yg ni,_
smart sgt tengok terbaik,_
ll be nice handling MIUI with such a thing,_
Nanti boleh oder lg🥰,_
consider murah kalau kualitinye terbaik mcm ni,_
"Nanti klau org x bagi, mintk sama tuhan",_
"Thank you so much seller, barang diterima mengikut order",_
smpai Raye ke 6,_
I recommend to other people to buy from this seller,_
Quality:baju ngam2 untuk saya yg pendek btw thanks seller lain kali repeat lagi,_
Fast delivery Tq 4 free gift,_
Boleh buat sahur or buka,_
quality products sesuai dgn harga,_
"Seriously sleeve tebal,",_
"Seluar ngam, kain sedap",_
Not stated in description,_
Dah 2 kali repeat cantik tapi paras bontot la but it's okay still pretty,_
ni dah repeat kali ke dua,_
paking kurang memuaskan,_
"Penghntaran cepat, dan screen protector berkualiti",_
"Sampai dalam keadaan baik, bag lawa sangat",_
m really in need of it,_
Tapi hari2 cek post,_
Hopefully seller continue to be improve your packing to other buyers,_
"Product ok, delivery fast fast !",_
dah takde nanah dan blister heal,_
Very recommend for the size of the bag,_
barang peking elok sgt,_
"Why did your delivery man marked the item delivered without me receiving the item,",_
Alhamdullillah sedap,_
it was hilarious,_
need to charge frequently,_
dlm 2 hari shj,_
seller ok jer cuma ada masalah dgn courier,_
nice🤎,_
Dah byk kali beli sbb sedap gila,_
"dah sampai trima dalam keadaan baikitem mencukupi seller pos out laju, n abg jnt pon lajuterrbaik",_
"'As for me, I have nothing to hide",_
baju dpt² terus basuh,_
Received item in a good condition & Good product quality,_
Feel comfortable!,_
pedas jgk la utk yg tak kuat pedas sgt,_
mmg super terbaikk laa seller ni,_
"Fast delivery, quality not bad, overall good,",_
Takdak laa panaih sangat,_
packaging pun sgt bagus and secured,_
Lampu nya pon terang,_
Fix kan bentuk depan kasut,_
Kapasitor sgt baik tiada kerosakan,_
Terima parcel yang telah dikoyakkan,_
"Jom nikmati makanan di Cowboy Grill dengan Nasi Mandy yg sedap dan Padu,",_
Kalau taknak rosakkan kuku better beli sticker utk bagi lekat,_
"There will be no more excuses for the residents in such areas to break our pipes and steal water, he told reporters here on Saturday (Jan 29)",_
Tq seller cantik dan selesa pakai ksut ni,_
material dia kasar sikit,_
Paling best nampak slim giler,_
yang muslimah jangan beli size S ye,_
puas ht sangat,_
puashati bungkusan elok tidak rosak,_
Citarasa orang lain2 kan,_
"harini order, harini pos courier sangat sangat laju",_
"barang dah sampai kualiti terbaik,harga murah nanti repeat lagi kalau ade rezeki",_
Jimin again proved that he is an angel,_
kain dia bestt and cantikk🤩🤩🤩🤩🤩🤩 size dia pun ok tak besar sgt and tak ketat tau 🤩,_
Terbaik terbaik terbaik terbaik Terbaik terbaik terbaik terbaik Terbaik terbaik terbaik terbaik Terbaik terbaik terbaik terbaik Terbaik terbaik terbaik terbaik terbaik,_
senang sangag pasang,_
Baru ingt nak bagi present kasut ni kat org,_
baru pakai 1 hari Gam kat tepi sudah terbuka,_
My daughter like the Pop It because it's colorful with cute pattern the quality also value for money,_
"we drink , consume & share with others, then we'll get reward on it",_
"Супер, ждём новых видио",_
"Anyway, i wish seller have other option to choose (shipping svc)",_
Kali kedua repeat dekat kedai ni,_
"Itu pandangan pihak Pakatan Harapan (PH) boleh menang di mana-mana kerusi, namun saya juga yakin BN boleh mengekalkan kemenangan di sini",_
"The quality of the item is good, the price is affordable, the shipping is very fast, this is a recommended product, i'm confused",_
Cantik gila seluar jeans nie,_
Terbaik maaf gambar dan video tiada kaitan,_
Terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk terbaikkkkkk,_
Kain dia nak kata cotton tapi bukan cotton,_
Fast delivery and in good packing,_
"Excellent quality, thank you seller",_
Will repeat order insyaaAllah,_
Effectiveness:i,_
Dah dekat nk puasa ni,_
tq abg lorry,_
tapi seller kena perbaiki pembungkusan sebab ada sedikit melengkung,_
"Harga berpatutan, setakat pakai ok je",_
Baju² Zanzea ni x pernah mengecewakan,_
TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TERBAIKLAHHHHHHH TQ TQ TQ TQ,_
Quality:belom pasti,_
Tapi colour tak sama gambar,_
Lama betul nak sampai tpi mujur smpai jgk sebelum raya,_
Tkpela,_
"Fast delivery fast shipping I love the colour pinky, it has a little quality issue but is ok",_
Taste:organic taste,_
"w: 55kg H: 156cm , i hv bigger butt so mcm ketat lah, ootd kene match with baggy shirt baru cantik",_
All ok just late delivery,_
Francesca is a girl who knows what she wants,_
thanks seller for the good products and services,_
Shipping pun laju esok tu seller dh ship out dah,_
Terbaikk quality memang padu,_
hope muat lah,_
The cable provided cannot be used,_
Many many offers & voucher,_
Seller baik sgt layan je hehe,_
kain full getah,_
thnks boss,_
Terima Kasih seller dan penghantar juga kepada Shopee,_
boleh lh untuk letak barang cikit2 tu,_
Effectiveness:beautiful beautiful beautiful beautiful beautiful beautiful beautiful,_
Dh laa malas,_
Get a life bro,_
trus grab banyak2,_
Guilt-free choice,_
Next time akan repeat order In Sha Allah,_
Tq seller bagi varnish tuk hilangkan stain🥰🥰🥰🥰🥰,_
Kurg suka corak byk sgt,_
So excited to using time travel,_
Pembungkusan juga terbaik dengan bubble wrap,_
product came in safely without any damage,_
Tapi kaftan ni even kain keras ada flowy sikit,_
boleh letak banyak barang sbb dalam luas je,_
Oneplus is the most adorable device,_
bubble wrap cukup but tak muat pulak after i wrapped my pcs with bubble wrap aigoo,_
Alhamdulillah ok skit rasa,_
Mcm sesuai je,_
Mmg terbaikk terbaikk terbaikk terbaikk,_
best pakai loveeeeeeeee pada,_
Seller inform bila brg pos!baggy style,_
Only cover ye guys not include filling,_
Dia punya shipped out awal tauu tapi delivery dia yang lambat,_
seller yg baik melayan semua soalan dn permintaan dengan baik sekali,_
Barang nampak nice,_
rupanya china,_
Pampers terima dalam keadaan baik,_
"Poland, who beat Greece in their group opener on Saturday, can advance to the semi-finals if they beat Argentina on Wednesday",_
"Btw, Tyouu seller",_
Good that this seller included the tie wires,_
Selesa bak hang,_
"Pesan kid 2, tp yg sampai utk dewasa",_
dpt earpod dgn speaker,_
elok kain die,_
Barang sampai dngn selamat trusted saller main kat ios tak delay tq saller,_
Setengah org tak suka,_
obvious sangat & that's why jauhkan diri is better,_
Product very well received in good condition and good expiration period,_
Buat keja owsem,_
RECEIVED IN A GOOD CONDITION!,_
Why cant we register again,_
Semua mcukupi,_
Good product quality good value for money excellent service by seller fast shipping delivery,_
Ini kenapa titik lokasiinya ga bisa di sesuaikan ahhhhhhhhhhh di kalahin shoope,_
Seller lambat pos tapi barang sampai cepat hehehehe pastu function teroks,_
"good product qualit,",_
Selesa la utk baby,_
penghntran cpat smlm oder hr ni smpai,_
sori gmbar XD kne mngenasmua ok,_
"For me, this is kinda cheap for this bag",_
tengok sampai puas,_
harga murah terokkkkss!,_
tu yg repeat kli kedua smbal da mcm bau maung2 skit,_
Mg terbaikkkkk laaaaa,_
I like this shin ramen especially cook with kimchi,_
order 25hb-27hb received,_
Ibu wakili Allahyarham Haziq terima ijazah UM,_
Penghantaran cpt je bila seller dah ship out,_
"Dah 2 kali oder stoking ni memang berbaloi beli, murah dan selesa yg penting dapat menutup aurat dng selesa",_
Tibai jela kabur tak kabur HAHAHHH overall okay alhamdulillah my mom pun suka,_
kuantiti pun cukup 60pcs,_
puas hati thank you 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,_
cuma pelekat tu x brapa nk lekat pd baju,_
Itu bukan emas tpi logam bego,_
sngt anak pun suka,_
"Barang sampai dengan selamat,penghantaran cepat",_
"Ada kat kampung, nanti nak try duduk",_
Feel like used item,_
tngh cas,_
hrap seller dpat tukar if courier service mmg slow mcm ni,_
silap saiz plak ingat ok je,_
Terbaikkkkkkkkk bareeeeee cunnn,_
Padanlah harga murah,_
jiq 10gram / hook siaz 11,_
Alhamdulillah sesuai dengan kulit,_
Tp Salah design,_
All have korea halal logo,_
Kopi sangat bagus tapi jnt courier,_
"Saya sudah membuat keputusan, Ketua Menteri menerimanya dan ia muktamad, katanya ketika ditemui selepas merasmikan Kolokium Kepemimpinan Pendidikan di Serian, hari ini",_
"s roots with the nord line, i like that a lot!",_
"When i ask for refund properly before i rate this, the seller just ignore me",_
420270498-1648026757,_
Ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok on ok ok ok ok,_
Topi yang warnanya sangt lembut sesuai utk girl dan topi putih utk anak bujang saya,_
Macam bàbi lagi belum 30 hari dh selo bodo makan duit orng,_
So takperlu risau nak bawak pegi toilet,_
Kualiti ok le dgn harga,_
"came with a box, seller is responsive too, thankyou seller,",_
cantikkk 5 bintanggggg,_
"Cuma penghantaran shopee express je yg mngecewakan, barang smpai driver x letak brg btol2 kt dpn pintu ltk dpn pagar mcmtu je, shopee express amik mse 5 hari utk smpai selepas seller siap packing",_
"2 case fatality rate in COVID-19 patients with diabetes, compared with 2",_
hari ni jugak kita try,_
My favorite color Also: $MENTION$,_
Papepun servis mmg terbaik,_
4-5 Gui fei SoupChinese Herbal Soup Pack,_
Dah sampai beli masa 11,_
Really need this One $MENTION$,_
Apa apa pun selamat hari raya,_
Yang ni saiz kecil sedikit berbanding yang satu lagi rm1,_
Instant oat sampai dengan selamat,_
"tapi bacaan spo2 macam peliaq,apa kebnda 87 sedangkan aku paru2 herlok je,dah knpe buang tebiat,nasib smooth je,kalau tak buang je dalam parit",_
Barang diterima dalam keadaan baik cuma kurier agak lambat sebab 10,_
No holes tho,_
rupanya 80,_
sama ada saya mahu terima atau tidak,_
Material:okay jarang skit,_
Dh 4 kali repeat dgn seller yg sama,_
"Quality barang ok, made in malaysia",_
"baju kain oke,cuma seller cuai masa nak post barang ,order black sampai sampai baby blue",_
Jahitan langsir kemas,_
Mmg jenis suka beg yg x besar sgt so size macam ni mmg okay sgt dah,_
bag 2 tu mimng cantik,_
terima kasih seller jual dengan harga termurah,_
but some card scratched,_
Quite amazing,_
order hari khamis pagi sabtu petang dah sampai!,_
"Kog jadi males yaa pk grab sekarang soalnya promonya cuma dikota2 besar jogja, surabaya, semarang, jakarta",_
"They chose the latter approach, according to several current and former employees, preventing staff from asking unfiltered questions at all-hands meetings, policing virtual spaces where workers convene, monitoring and enforcing content rules for email lists and taking down posts on internal boards",_
Fast shipping so far from China,_
Vanessa Joan Francis,_
"Penghantaran pantas, seller packing dengan baik sekali",_
Kali ni fast shipping,_
Baju murah sampai pun cepat seronok la boleh buat tukar2 baju 3bulan sekali,_
"Sama macam diiklankan,terbaik,kualitiseller pantas keluarkan item utk diposkan",_
dengar kate viral,_
kain ok menyearap air dengan baik,_
Maaf gambar dengan vid takde kaitan,_
Dialah syurgaku,_
Anak2 pun suka senang nk bt roti bakar,_
ke sabah harga murah & berbaloi,_
service : 5,_
tapi kene lah ngan harga,_
Will repeat again for sure thank you seller the great services,_
harga yg berpatutsn,_
Bukan biru tapi macam mint pun ada!,_
"I HATE GRAB,",_
"Item in good condition, packaging is good,function same as described",_
"Alhamdulillah,baru je sampai parcel",_
sy sukaaaaa🥰🥰🥰,_
But the delivery was too late out of my exepectation,_
gimana nih,_
Untuk tinggi 158 dengan berat 68kg sedang2 elok,_
Seller pun cepat respond jika ada sebarang masalah,_
"Thanks to the support from her digitally-savvy sons, a website was set up and not long after, they ventured into popular ecommerce and social media platforms",_
Ok ja bunga2 yg diterima,_
harap dorng suka,_
Ordered on Saturday and received on the next Monday,_
Quality not bad and surprise with the free gift which is a small cute chain,_
jeno lenti glitch - RM 20,_
cume delivery jela mkn masa gak,_
"Goods received, well packaged",_
dakwat pun terang and jelas tahan lama n good quality serta harga yg ok n penghantaran yg cepat thanks seller,_
100gm mntega,_
Jimat ganda2,_
Bagi sape nak cuba nak minum sorang boleh beli 500g dan ke bawah dah cukup,_
"Kali ni aku beli 2x Wasp 5, 2x Glass Fibre, 2x P1",_
"muat la kalau nak letak phone, dompet, powerbank and etc",_
"cepat sampai,hrga murah,terbaiiiiiiii bossqu,sya beli semoga mnjdi santapan brsama",_
"I prefer the previous remote, this new remote doesn't look good at all",_
Hamdok has said he signed the agreement to stop bloodshed and preserve much-needed international financial support,_
muat pakai S,_
Kon Ting,_
too thin fast delivery,_
I'm lovi'n it!,_
i fallen love with colour,_
kalau berjalan jauh sangat sakit tumit,_
but i also like it,_
Confirm nyeyak ni hahaha thank you barang sampai dengan selamat,_
not yet take-off test !,_
Barang free menjalankan tugasnya dgn baik,_
Tq brg dh sampai pantas tq seller nnti blh repeat lgi,_
"Barang smua lengkap, harga lagi murah dr kedai mmg bbaloi la",_
Another alternative for busy mothers,_
"Barang sampai dengan baik menggunakan ninja van,",_
The standard blue masks are like $4 at almost any asian store,_
Minggu2 exam and aseimen ni,_
"Mudah pasang, just plug n play shj",_
"SEREMBAN: Peguam bela, Tan Sri Muhammad Shafie Abdullah, yang mewakili selebriti dan usahawan popular, Neelofa, tidak mahu kes mahkamah dihadapinya berlarutan kerana anak guamnya sedang hamil",_
Pling penting x berat wlaupn npk cm tebal,_
ada ruang blh repeat lgi,_
Functionality:Sangat2 membantu time semua orang tutup lampu,_
Aroma:aroma kopi yg kaw,_
tapi tak ade lah nipis sgt pon,_
I already tried many times but it doesn't work lol,_
"Pavilion Bukit Jalil will be every shopper's must-visit destination this year end, Lee added",_
they are only thinking Their profit,_
Sooo beautiful my 8 rabbits,_
maybe tak sabar kot sebb comel sngat,_
Tapi seller sangat bertanggung jawab,_
Always buy this from shopee mart,_
First time beli dkt sni,_
It has been reaching 100 and Re-downloading,_
"Today's market valuation, even after a 55 drop from its peak, indicates that investors are willing to believe in the notion that Sea has established such patterns and is in a dominant position to profit from them",_
to the other leading brand we know of,_
"*baik itemnya solid, berbanding yg beli sebelum2 ni",_
G g gr,_
Harap anak² suka la main dlm tu,_
Seller's service sangat teruk,_
"So far, charger working well",_
cpt je hantar brg,_
I learned my lesson HARD with the Microsoft Duo,_
Packaging pun elok dlm kotak,_
Nicely wrapped and fast delivery by seller,_
