Sentence,Tagged_Sentence
tp tu citarasa sy,_
HARGA BERPATUTAN DAN SAMA DENGAN APA YANG DITAWARKAN,_
Seluar fit kt peha,_
"Every time i try to order something, it shows we are not available in your area",_
recommended n boleh repeat lg,_
Can consider for sequel,_
Beli 4 cntk sangay penhataran laju jugak la smlm oder harini sampai penang,_
It's really deliciousssssssss,_
99 + free shipping,_
kecik comel tp bnyk jenis so okey suka nk bgi adik baca tmbh vocab,_
BANGSA Johor terkenal dengan semangat kenegeriannya yang kental,_
size agk besar sikit,_
Kurangkan hidup,_
Barang diterima dalam keadaan baik petang tadi,_
"good , satisfying",_
Ho Shing Kit wuh!,_
Tapi getah salut nya tu bagus,_
beli sebab ada openhouse kat rumah,_
For the price point I got nothing to complain,_
"okay barang dah sampai,",_
Tapi tulah jarang pulekk,_
Jom beli di kedai ni,_
beli bnyk terus buat stock hehe fastt delivery packaging pun lawaaa lovee gilaaa yang mana xtry lgi tu try laa,_
Tapi service memang terbaik,_
Seller should put big big Fragile sticker,_
Not sure about few weeks later,_
Zip funtioning so well,_
"I give my best to the team, and if that comes in the form of goals, that's great",_
Penghantaran MMG lmbt,_
Very recommended & will repeat again,_
"Sedap, Terbaik, Pantas, Laju, Murah, Terima Kasih Seller",_
Item cantik dan berkualiti,_
Kualiti baju mmg diyakini,_
"haritu test beli 6 botol dulu, mmg berbaloi",_
"Packing mcm brand mhl, texture ok & matte, kecik je & mudah bawa travel",_
Mainan semua best,_
*Jenis kain cotton,_
dengan design yg cantik,_
mmg sy suke sgt ramen ni,_
Expiry date pun tahun 2022,_
Bukan suka-suka  jodohkan kita dengan isteri yang suka melawan,_
I LOVE YOU JIMIN,_
Sesuai buat hadiah kat orang,_
"best sbb boleh redeem coins, so kurg byk tau",_
penghantaran yg pantas seller terbaik,_
Murah & berbaloi2,_
"barang ok semua dalam keadaan baik, bungkus pun kemas kotak pun tebal so takda kemek ke apa",_
Those who have thick hair also can use,_
Getah dia pon okay je,_
"But once posted, received the next day by DHL",_
